Cohort Month,Cohort Label,Channel,Channel Type,Month Index,Cohort Size,Customers Retained,Retention,Cohort Revenue
2024-08-01,2024-08,Marketplace,Partner,2,765,472,0.62,12442.67
2024-08-01,2024-08,Marketplace,Partner,3,765,400,0.52,10910.51
2024-08-01,2024-08,Marketplace,Partner,4,765,352,0.46,8156.58
2024-08-01,2024-08,Marketplace,Partner,5,765,312,0.41,7515.08
2024-08-01,2024-08,Marketplace,Partner,6,765,274,0.36,7119.24
2024-08-01,2024-08,Marketplace,Partner,7,765,256,0.33,6885.71
2024-08-01,2024-08,Marketplace,Partner,8,765,243,0.32,5538.73
2024-08-01,2024-08,Marketplace,Partner,9,765,233,0.3,5752.53
2024-08-01,2024-08,Marketplace,Partner,10,765,227,0.3,5812.03
2024-08-01,2024-08,Marketplace,Partner,11,765,219,0.29,6022.39
2024-08-01,2024-08,Marketplace,Partner,12,765,216,0.28,4841.46
2024-08-01,2024-08,Marketplace,Partner,13,765,213,0.28,5178.03
2024-08-01,2024-08,Marketplace,Partner,14,765,212,0.28,5347.64
2024-08-01,2024-08,Marketplace,Partner,15,765,210,0.27,5695.31
2024-08-01,2024-08,Marketplace,Partner,16,765,209,0.27,4605.36
2024-09-01,2024-09,Paid Search,Paid,0,1045,1045,1.0,30155.39
2024-09-01,2024-09,Paid Search,Paid,1,1045,882,0.84,27525.15
2024-09-01,2024-09,Paid Search,Paid,2,1045,697,0.67,22542.29
2024-09-01,2024-09,Paid Search,Paid,3,1045,610,0.58,21162.54
2024-09-01,2024-09,Paid Search,Paid,4,1045,550,0.53,15612.81
2024-09-01,2024-09,Paid Search,Paid,5,1045,498,0.48,15307.39
2024-09-01,2024-09,Paid Search,Paid,6,1045,443,0.42,14119.28
2024-09-01,2024-09,Paid Search,Paid,7,1045,417,0.4,14270.9
2024-09-01,2024-09,Paid Search,Paid,8,1045,399,0.38,11138.89
2024-09-01,2024-09,Paid Search,Paid,9,1045,384,0.37,11622.85
2024-09-01,2024-09,Paid Search,Paid,10,1045,372,0.36,11681.57
2024-09-01,2024-09,Paid Search,Paid,11,1045,360,0.34,12151.03
2024-09-01,2024-09,Paid Search,Paid,12,1045,354,0.34,9716.27
2024-09-01,2024-09,Paid Search,Paid,13,1045,349,0.33,10399.47
2024-09-01,2024-09,Paid Search,Paid,14,1045,346,0.33,10702.52
2024-09-01,2024-09,Paid Search,Paid,15,1045,342,0.33,11382.77
2024-09-01,2024-09,Paid Social,Paid,0,1045,1045,1.0,25410.14
2024-09-01,2024-09,Paid Social,Paid,1,1045,805,0.77,21222.54
2024-09-01,2024-09,Paid Social,Paid,2,1045,648,0.62,17723.63
2024-09-01,2024-09,Paid Social,Paid,3,1045,488,0.47,14346.6
2024-09-01,2024-09,Paid Social,Paid,4,1045,422,0.4,10088.6
2024-09-01,2024-09,Paid Social,Paid,5,1045,371,0.36,9628.98
2024-09-01,2024-09,Paid Social,Paid,6,1045,337,0.32,9079.46
2024-09-01,2024-09,Paid Social,Paid,7,1045,302,0.29,8754.83
2024-09-01,2024-09,Paid Social,Paid,8,1045,288,0.28,8633.48
2024-09-01,2024-09,Paid Social,Paid,9,1045,277,0.27,7075.92
2024-09-01,2024-09,Paid Social,Paid,10,1045,269,0.26,7137.3
2024-09-01,2024-09,Paid Social,Paid,11,1045,264,0.25,7545.18
2024-09-01,2024-09,Paid Social,Paid,12,1045,259,0.25,7658.13
2024-09-01,2024-09,Paid Social,Paid,13,1045,256,0.24,6434.71
2024-09-01,2024-09,Paid Social,Paid,14,1045,255,0.24,6661.48
2024-09-01,2024-09,Paid Social,Paid,15,1045,253,0.24,7127.25
2024-09-01,2024-09,Content / SEO,Organic,0,1519,1519,1.0,57343.26
2024-09-01,2024-09,Content / SEO,Organic,1,1519,1342,0.88,43170.77
2024-09-01,2024-09,Content / SEO,Organic,2,1519,1229,0.81,41064.54
2024-09-01,2024-09,Content / SEO,Organic,3,1519,1121,0.74,40346.23
2024-09-01,2024-09,Content / SEO,Organic,4,1519,982,0.65,36565.04
2024-09-01,2024-09,Content / SEO,Organic,5,1519,918,0.6,29058.0
2024-09-01,2024-09,Content / SEO,Organic,6,1519,872,0.57,28686.69
2024-09-01,2024-09,Content / SEO,Organic,7,1519,827,0.54,29338.57
2024-09-01,2024-09,Content / SEO,Organic,8,1519,770,0.51,28274.32
2024-09-01,2024-09,Content / SEO,Organic,9,1519,744,0.49,23166.83
2024-09-01,2024-09,Content / SEO,Organic,10,1519,725,0.48,23477.09
2024-09-01,2024-09,Content / SEO,Organic,11,1519,707,0.47,24717.08
2024-09-01,2024-09,Content / SEO,Organic,12,1519,683,0.45,24727.68
2024-09-01,2024-09,Content / SEO,Organic,13,1519,673,0.44,20609.16
2024-09-01,2024-09,Content / SEO,Organic,14,1519,665,0.44,21191.43
2024-09-01,2024-09,Content / SEO,Organic,15,1519,657,0.43,22630.45
2024-09-01,2024-09,Email,Owned,0,502,502,1.0,20602.8
2024-09-01,2024-09,Email,Owned,1,502,450,0.9,19094.3
2024-09-01,2024-09,Email,Owned,2,502,422,0.84,15273.62
2024-09-01,2024-09,Email,Owned,3,502,393,0.78,14770.42
2024-09-01,2024-09,Email,Owned,4,502,351,0.7,14203.36
2024-09-01,2024-09,Email,Owned,5,502,333,0.66,13937.97
2024-09-01,2024-09,Email,Owned,6,502,319,0.64,11361.95
2024-09-01,2024-09,Email,Owned,7,502,306,0.61,11324.37
2024-09-01,2024-09,Email,Owned,8,502,286,0.57,11408.37
2024-09-01,2024-09,Email,Owned,9,502,278,0.55,9354.99
2024-09-01,2024-09,Email,Owned,10,502,272,0.54,9531.26
2024-09-01,2024-09,Email,Owned,11,502,266,0.53,10087.53
2024-09-01,2024-09,Email,Owned,12,502,257,0.51,10103.54
2024-09-01,2024-09,Email,Owned,13,502,253,0.5,10675.34
2024-09-01,2024-09,Email,Owned,14,502,250,0.5,8616.34
2024-09-01,2024-09,Email,Owned,15,502,247,0.49,9224.71
2024-09-01,2024-09,Referral,Earned,0,425,425,1.0,18738.24
2024-09-01,2024-09,Referral,Earned,1,425,388,0.91,17703.15
2024-09-01,2024-09,Referral,Earned,2,425,371,0.87,14369.45
2024-09-01,2024-09,Referral,Earned,3,425,352,0.83,14174.46
2024-09-01,2024-09,Referral,Earned,4,425,320,0.75,13905.07
2024-09-01,2024-09,Referral,Earned,5,425,308,0.72,13856.93
2024-09-01,2024-09,Referral,Earned,6,425,299,0.7,11390.41
2024-09-01,2024-09,Referral,Earned,7,425,289,0.68,11453.56
2024-09-01,2024-09,Referral,Earned,8,425,282,0.66,12074.3
2024-09-01,2024-09,Referral,Earned,9,425,266,0.63,11798.0
2024-09-01,2024-09,Referral,Earned,10,425,262,0.62,9814.09
2024-09-01,2024-09,Referral,Earned,11,425,257,0.6,10021.73
2024-09-01,2024-09,Referral,Earned,12,425,253,0.6,10671.55
2024-09-01,2024-09,Referral,Earned,13,425,245,0.58,10710.6
2024-09-01,2024-09,Referral,Earned,14,425,242,0.57,11350.21
2024-09-01,2024-09,Referral,Earned,15,425,240,0.56,9601.6
2024-09-01,2024-09,Outbound,Sales-led,0,308,308,1.0,30144.15
2024-09-01,2024-09,Outbound,Sales-led,1,308,257,0.83,26055.45
2024-09-01,2024-09,Outbound,Sales-led,2,308,229,0.74,19607.67
2024-09-01,2024-09,Outbound,Sales-led,3,308,209,0.68,18629.31
2024-09-01,2024-09,Outbound,Sales-led,4,308,190,0.62,18318.93
2024-09-01,2024-09,Outbound,Sales-led,5,308,168,0.55,16787.88
2024-09-01,2024-09,Outbound,Sales-led,6,308,158,0.51,16938.83
2024-09-01,2024-09,Outbound,Sales-led,7,308,150,0.49,13152.04
2024-09-01,2024-09,Outbound,Sales-led,8,308,144,0.47,13674.27
2024-09-01,2024-09,Outbound,Sales-led,9,308,139,0.45,13687.7
2024-09-01,2024-09,Outbound,Sales-led,10,308,132,0.43,13959.34
2024-09-01,2024-09,Outbound,Sales-led,11,308,129,0.42,11123.03
2024-09-01,2024-09,Outbound,Sales-led,12,308,127,0.41,11875.13
2024-09-01,2024-09,Outbound,Sales-led,13,308,125,0.41,12127.18
2024-09-01,2024-09,Outbound,Sales-led,14,308,123,0.4,12828.58
2024-09-01,2024-09,Outbound,Sales-led,15,308,121,0.39,10257.15
2024-09-01,2024-09,Marketplace,Partner,0,767,767,1.0,18968.09
2024-09-01,2024-09,Marketplace,Partner,1,767,637,0.83,16335.83
2024-09-01,2024-09,Marketplace,Partner,2,767,475,0.62,13081.86
2024-09-01,2024-09,Marketplace,Partner,3,767,408,0.53,9161.83
2024-09-01,2024-09,Marketplace,Partner,4,767,353,0.46,8596.0
2024-09-01,2024-09,Marketplace,Partner,5,767,316,0.41,7984.05
2024-09-01,2024-09,Marketplace,Partner,6,767,275,0.36,7469.5
2024-09-01,2024-09,Marketplace,Partner,7,767,258,0.34,5695.74
2024-09-01,2024-09,Marketplace,Partner,8,767,244,0.32,5849.25
2024-09-01,2024-09,Marketplace,Partner,9,767,235,0.31,5848.45
2024-09-01,2024-09,Marketplace,Partner,10,767,224,0.29,5999.36
2024-09-01,2024-09,Marketplace,Partner,11,767,220,0.29,6093.46
2024-09-01,2024-09,Marketplace,Partner,12,767,217,0.28,5119.76
2024-09-01,2024-09,Marketplace,Partner,13,767,214,0.28,5244.72
2024-09-01,2024-09,Marketplace,Partner,14,767,212,0.28,5597.62
2024-09-01,2024-09,Marketplace,Partner,15,767,210,0.27,5736.9
2024-10-01,2024-10,Paid Search,Paid,0,1122,1122,1.0,34017.94
2024-10-01,2024-10,Paid Search,Paid,1,1122,965,0.86,30352.38
2024-10-01,2024-10,Paid Search,Paid,2,1122,762,0.68,25758.69
2024-10-01,2024-10,Paid Search,Paid,3,1122,665,0.59,18286.36
2024-10-01,2024-10,Paid Search,Paid,4,1122,597,0.53,17819.92
2024-10-01,2024-10,Paid Search,Paid,5,1122,540,0.48,16731.0
2024-10-01,2024-10,Paid Search,Paid,6,1122,479,0.43,15967.06
2024-10-01,2024-10,Paid Search,Paid,7,1122,450,0.4,12710.24
2024-10-01,2024-10,Paid Search,Paid,8,1122,430,0.38,12633.05
2024-10-01,2024-10,Paid Search,Paid,9,1122,413,0.37,13104.5
2024-10-01,2024-10,Paid Search,Paid,10,1122,395,0.35,12981.38
2024-10-01,2024-10,Paid Search,Paid,11,1122,386,0.34,10721.17
2024-10-01,2024-10,Paid Search,Paid,12,1122,380,0.34,10985.53
2024-10-01,2024-10,Paid Search,Paid,13,1122,375,0.33,11722.54
2024-10-01,2024-10,Paid Search,Paid,14,1122,370,0.33,11985.9
2024-10-01,2024-10,Paid Social,Paid,0,1048,1048,1.0,26817.73
2024-10-01,2024-10,Paid Social,Paid,1,1048,824,0.79,21899.7
2024-10-01,2024-10,Paid Social,Paid,2,1048,602,0.57,17232.13
2024-10-01,2024-10,Paid Social,Paid,3,1048,498,0.48,14747.11
2024-10-01,2024-10,Paid Social,Paid,4,1048,429,0.41,10802.29
2024-10-01,2024-10,Paid Social,Paid,5,1048,376,0.36,9839.18
2024-10-01,2024-10,Paid Social,Paid,6,1048,327,0.31,9226.47
2024-10-01,2024-10,Paid Social,Paid,7,1048,305,0.29,8907.04
2024-10-01,2024-10,Paid Social,Paid,8,1048,290,0.28,7183.56
2024-10-01,2024-10,Paid Social,Paid,9,1048,278,0.27,7160.93
2024-10-01,2024-10,Paid Social,Paid,10,1048,268,0.26,7452.07
2024-10-01,2024-10,Paid Social,Paid,11,1048,263,0.25,7572.85
2024-10-01,2024-10,Paid Social,Paid,12,1048,260,0.25,6334.02
2024-10-01,2024-10,Paid Social,Paid,13,1048,257,0.25,6514.82
2024-10-01,2024-10,Paid Social,Paid,14,1048,256,0.24,7013.62
2024-10-01,2024-10,Content / SEO,Organic,0,1617,1617,1.0,50441.26
2024-10-01,2024-10,Content / SEO,Organic,1,1617,1452,0.9,47100.47
2024-10-01,2024-10,Content / SEO,Organic,2,1617,1311,0.81,45906.83
2024-10-01,2024-10,Content / SEO,Organic,3,1617,1129,0.7,40938.27
2024-10-01,2024-10,Content / SEO,Organic,4,1617,1047,0.65,32120.87
2024-10-01,2024-10,Content / SEO,Organic,5,1617,987,0.61,31507.96
2024-10-01,2024-10,Content / SEO,Organic,6,1617,936,0.58,32293.19
2024-10-01,2024-10,Content / SEO,Organic,7,1617,854,0.53,30526.45
2024-10-01,2024-10,Content / SEO,Organic,8,1617,825,0.51,24884.95
2024-10-01,2024-10,Content / SEO,Organic,9,1617,796,0.49,25000.42
2024-10-01,2024-10,Content / SEO,Organic,10,1617,775,0.48,26339.06
2024-10-01,2024-10,Content / SEO,Organic,11,1617,742,0.46,26140.57
2024-10-01,2024-10,Content / SEO,Organic,12,1617,729,0.45,27562.17
2024-10-01,2024-10,Content / SEO,Organic,13,1617,718,0.44,22180.59
2024-10-01,2024-10,Content / SEO,Organic,14,1617,709,0.44,23730.58
2024-10-01,2024-10,Email,Owned,0,501,501,1.0,16890.6
2024-10-01,2024-10,Email,Owned,1,501,457,0.91,16042.59
2024-10-01,2024-10,Email,Owned,2,501,422,0.84,16030.0
2024-10-01,2024-10,Email,Owned,3,501,372,0.74,14647.92
2024-10-01,2024-10,Email,Owned,4,501,351,0.7,14832.47
2024-10-01,2024-10,Email,Owned,5,501,335,0.67,11566.92
2024-10-01,2024-10,Email,Owned,6,501,319,0.64,11933.71
2024-10-01,2024-10,Email,Owned,7,501,307,0.61,11911.63
2024-10-01,2024-10,Email,Owned,8,501,286,0.57,11920.98
2024-10-01,2024-10,Email,Owned,9,501,279,0.56,9472.63
2024-10-01,2024-10,Email,Owned,10,501,272,0.54,10018.78
2024-10-01,2024-10,Email,Owned,11,501,266,0.53,10167.6
2024-10-01,2024-10,Email,Owned,12,501,256,0.51,10523.07
2024-10-01,2024-10,Email,Owned,13,501,253,0.5,10751.51
2024-10-01,2024-10,Email,Owned,14,501,250,0.5,9064.43
2024-10-01,2024-10,Referral,Earned,0,457,457,1.0,21054.45
2024-10-01,2024-10,Referral,Earned,1,457,423,0.93,15874.22
2024-10-01,2024-10,Referral,Earned,2,457,399,0.87,16244.36
2024-10-01,2024-10,Referral,Earned,3,457,382,0.84,16139.26
2024-10-01,2024-10,Referral,Earned,4,457,345,0.75,15674.85
2024-10-01,2024-10,Referral,Earned,5,457,334,0.73,15688.33
2024-10-01,2024-10,Referral,Earned,6,457,322,0.7,12904.48
2024-10-01,2024-10,Referral,Earned,7,457,313,0.68,13024.78
2024-10-01,2024-10,Referral,Earned,8,457,304,0.67,13618.5
2024-10-01,2024-10,Referral,Earned,9,457,288,0.63,13344.31
2024-10-01,2024-10,Referral,Earned,10,457,282,0.62,11121.9
2024-10-01,2024-10,Referral,Earned,11,457,277,0.61,11350.37
2024-10-01,2024-10,Referral,Earned,12,457,272,0.6,12011.81
2024-10-01,2024-10,Referral,Earned,13,457,264,0.58,12064.21
2024-10-01,2024-10,Referral,Earned,14,457,261,0.57,10127.51
2024-10-01,2024-10,Outbound,Sales-led,0,309,309,1.0,30477.03
2024-10-01,2024-10,Outbound,Sales-led,1,309,262,0.85,27748.71
2024-10-01,2024-10,Outbound,Sales-led,2,309,233,0.75,20127.37
2024-10-01,2024-10,Outbound,Sales-led,3,309,212,0.69,19856.66
2024-10-01,2024-10,Outbound,Sales-led,4,309,193,0.62,18754.96
2024-10-01,2024-10,Outbound,Sales-led,5,309,170,0.55,17757.5
2024-10-01,2024-10,Outbound,Sales-led,6,309,160,0.52,14191.34
2024-10-01,2024-10,Outbound,Sales-led,7,309,152,0.49,14015.66
2024-10-01,2024-10,Outbound,Sales-led,8,309,145,0.47,14425.8
2024-10-01,2024-10,Outbound,Sales-led,9,309,137,0.44,14111.1
2024-10-01,2024-10,Outbound,Sales-led,10,309,133,0.43,11603.01
2024-10-01,2024-10,Outbound,Sales-led,11,309,130,0.42,11797.9
2024-10-01,2024-10,Outbound,Sales-led,12,309,127,0.41,12450.2
2024-10-01,2024-10,Outbound,Sales-led,13,309,124,0.4,12591.64
2024-10-01,2024-10,Outbound,Sales-led,14,309,123,0.4,10551.61
2024-10-01,2024-10,Marketplace,Partner,0,817,817,1.0,20366.42
2024-10-01,2024-10,Marketplace,Partner,1,817,624,0.76,16738.25
2024-10-01,2024-10,Marketplace,Partner,2,817,515,0.63,14285.49
2024-10-01,2024-10,Marketplace,Partner,3,817,441,0.54,10422.88
2024-10-01,2024-10,Marketplace,Partner,4,817,381,0.47,9353.3
2024-10-01,2024-10,Marketplace,Partner,5,817,323,0.4,8541.79
2024-10-01,2024-10,Marketplace,Partner,6,817,295,0.36,8071.16
2024-10-01,2024-10,Marketplace,Partner,7,817,277,0.34,6441.82
2024-10-01,2024-10,Marketplace,Partner,8,817,261,0.32,6308.47
2024-10-01,2024-10,Marketplace,Partner,9,817,247,0.3,6438.35
2024-10-01,2024-10,Marketplace,Partner,10,817,240,0.29,6475.42
2024-10-01,2024-10,Marketplace,Partner,11,817,235,0.29,5376.03
2024-10-01,2024-10,Marketplace,Partner,12,817,231,0.28,5495.82
2024-10-01,2024-10,Marketplace,Partner,13,817,227,0.28,5831.0
2024-10-01,2024-10,Marketplace,Partner,14,817,225,0.28,6206.19
2024-11-01,2024-11,Paid Search,Paid,0,1201,1201,1.0,38169.22
2024-11-01,2024-11,Paid Search,Paid,1,1201,955,0.8,31434.23
2024-11-01,2024-11,Paid Search,Paid,2,1201,818,0.68,22761.87
2024-11-01,2024-11,Paid Search,Paid,3,1201,722,0.6,20909.46
2024-11-01,2024-11,Paid Search,Paid,4,1201,641,0.53,20070.54
2024-11-01,2024-11,Paid Search,Paid,5,1201,554,0.46,17974.82
2024-11-01,2024-11,Paid Search,Paid,6,1201,514,0.43,14061.16
2024-11-01,2024-11,Paid Search,Paid,7,1201,485,0.4,13817.92
2024-11-01,2024-11,Paid Search,Paid,8,1201,461,0.38,14217.88
2024-11-01,2024-11,Paid Search,Paid,9,1201,435,0.36,13909.39
2024-11-01,2024-11,Paid Search,Paid,10,1201,423,0.35,14520.08
2024-11-01,2024-11,Paid Search,Paid,11,1201,414,0.34,11600.55
2024-11-01,2024-11,Paid Search,Paid,12,1201,408,0.34,12391.56
2024-11-01,2024-11,Paid Search,Paid,13,1201,402,0.33,12665.29
2024-11-01,2024-11,Paid Social,Paid,0,1118,1118,1.0,30032.78
2024-11-01,2024-11,Paid Social,Paid,1,1118,804,0.72,22392.06
2024-11-01,2024-11,Paid Social,Paid,2,1118,645,0.58,19284.41
2024-11-01,2024-11,Paid Social,Paid,3,1118,539,0.48,13154.93
2024-11-01,2024-11,Paid Social,Paid,4,1118,458,0.41,12115.78
2024-11-01,2024-11,Paid Social,Paid,5,1118,405,0.36,11113.83
2024-11-01,2024-11,Paid Social,Paid,6,1118,350,0.31,10321.16
2024-11-01,2024-11,Paid Social,Paid,7,1118,327,0.29,7846.99
2024-11-01,2024-11,Paid Social,Paid,8,1118,309,0.28,8047.72
2024-11-01,2024-11,Paid Social,Paid,9,1118,298,0.27,8055.62
2024-11-01,2024-11,Paid Social,Paid,10,1118,286,0.26,8316.81
2024-11-01,2024-11,Paid Social,Paid,11,1118,281,0.25,8449.0
2024-11-01,2024-11,Paid Social,Paid,12,1118,277,0.25,7100.93
2024-11-01,2024-11,Paid Social,Paid,13,1118,275,0.25,7321.32
2024-11-01,2024-11,Content / SEO,Organic,0,1716,1716,1.0,53991.72
2024-11-01,2024-11,Content / SEO,Organic,1,1716,1567,0.91,53343.85
2024-11-01,2024-11,Content / SEO,Organic,2,1716,1308,0.76,46154.11
2024-11-01,2024-11,Content / SEO,Organic,3,1716,1215,0.71,46005.16
2024-11-01,2024-11,Content / SEO,Organic,4,1716,1124,0.66,36285.69
2024-11-01,2024-11,Content / SEO,Organic,5,1716,1058,0.62,35471.18
2024-11-01,2024-11,Content / SEO,Organic,6,1716,995,0.58,35924.43
2024-11-01,2024-11,Content / SEO,Organic,7,1716,914,0.53,34136.94
2024-11-01,2024-11,Content / SEO,Organic,8,1716,876,0.51,27828.12
2024-11-01,2024-11,Content / SEO,Organic,9,1716,849,0.49,28026.55
2024-11-01,2024-11,Content / SEO,Organic,10,1716,823,0.48,29290.21
2024-11-01,2024-11,Content / SEO,Organic,11,1716,790,0.46,29098.51
2024-11-01,2024-11,Content / SEO,Organic,12,1716,774,0.45,24188.95
2024-11-01,2024-11,Content / SEO,Organic,13,1716,763,0.44,24794.35
2024-11-01,2024-11,Email,Owned,0,541,541,1.0,18402.02
2024-11-01,2024-11,Email,Owned,1,541,501,0.93,18485.14
2024-11-01,2024-11,Email,Owned,2,541,462,0.85,17688.51
2024-11-01,2024-11,Email,Owned,3,541,407,0.75,16755.57
2024-11-01,2024-11,Email,Owned,4,541,383,0.71,16300.03
2024-11-01,2024-11,Email,Owned,5,541,365,0.67,13256.97
2024-11-01,2024-11,Email,Owned,6,541,348,0.64,13123.36
2024-11-01,2024-11,Email,Owned,7,541,322,0.6,13070.77
2024-11-01,2024-11,Email,Owned,8,541,311,0.57,13056.65
2024-11-01,2024-11,Email,Owned,9,541,303,0.56,10830.57
2024-11-01,2024-11,Email,Owned,10,541,295,0.55,10954.76
2024-11-01,2024-11,Email,Owned,11,541,283,0.52,11324.65
2024-11-01,2024-11,Email,Owned,12,541,278,0.51,9390.31
2024-11-01,2024-11,Email,Owned,13,541,274,0.51,9636.15
2024-11-01,2024-11,Referral,Earned,0,490,490,1.0,22737.84
2024-11-01,2024-11,Referral,Earned,1,490,454,0.93,17936.96
2024-11-01,2024-11,Referral,Earned,2,490,434,0.89,17813.71
2024-11-01,2024-11,Referral,Earned,3,490,391,0.8,17294.09
2024-11-01,2024-11,Referral,Earned,4,490,374,0.76,17116.89
2024-11-01,2024-11,Referral,Earned,5,490,362,0.74,14071.69
2024-11-01,2024-11,Referral,Earned,6,490,348,0.71,14062.25
2024-11-01,2024-11,Referral,Earned,7,490,326,0.67,14211.56
2024-11-01,2024-11,Referral,Earned,8,490,317,0.65,14306.35
2024-11-01,2024-11,Referral,Earned,9,490,311,0.63,11891.22
2024-11-01,2024-11,Referral,Earned,10,490,304,0.62,12090.72
2024-11-01,2024-11,Referral,Earned,11,490,298,0.61,12801.21
2024-11-01,2024-11,Referral,Earned,12,490,287,0.59,12769.72
2024-11-01,2024-11,Referral,Earned,13,490,284,0.58,10678.05
2024-11-01,2024-11,Outbound,Sales-led,0,330,330,1.0,34042.54
2024-11-01,2024-11,Outbound,Sales-led,1,330,281,0.85,24559.17
2024-11-01,2024-11,Outbound,Sales-led,2,330,253,0.77,23000.64
2024-11-01,2024-11,Outbound,Sales-led,3,330,227,0.69,22289.49
2024-11-01,2024-11,Outbound,Sales-led,4,330,196,0.59,19933.99
2024-11-01,2024-11,Outbound,Sales-led,5,330,182,0.55,15641.8
2024-11-01,2024-11,Outbound,Sales-led,6,330,172,0.52,15386.5
2024-11-01,2024-11,Outbound,Sales-led,7,330,162,0.49,15671.29
2024-11-01,2024-11,Outbound,Sales-led,8,330,151,0.46,15137.57
2024-11-01,2024-11,Outbound,Sales-led,9,330,146,0.44,12335.36
2024-11-01,2024-11,Outbound,Sales-led,10,330,142,0.43,12496.17
2024-11-01,2024-11,Outbound,Sales-led,11,330,139,0.42,13244.08
2024-11-01,2024-11,Outbound,Sales-led,12,330,135,0.41,13337.14
2024-11-01,2024-11,Outbound,Sales-led,13,330,133,0.4,14107.78
2024-11-01,2024-11,Marketplace,Partner,0,868,868,1.0,22661.29
2024-11-01,2024-11,Marketplace,Partner,1,868,665,0.77,14632.19
2024-11-01,2024-11,Marketplace,Partner,2,868,557,0.64,12765.33
2024-11-01,2024-11,Marketplace,Partner,3,868,470,0.54,11662.5
2024-11-01,2024-11,Marketplace,Partner,4,868,384,0.44,9879.75
2024-11-01,2024-11,Marketplace,Partner,5,868,344,0.4,9502.77
2024-11-01,2024-11,Marketplace,Partner,6,868,316,0.36,7122.34
2024-11-01,2024-11,Marketplace,Partner,7,868,294,0.34,7183.85
2024-11-01,2024-11,Marketplace,Partner,8,868,279,0.32,7072.53
2024-11-01,2024-11,Marketplace,Partner,9,868,262,0.3,7138.29
2024-11-01,2024-11,Marketplace,Partner,10,868,255,0.29,5650.82
2024-11-01,2024-11,Marketplace,Partner,11,868,250,0.29,6013.97
2024-11-01,2024-11,Marketplace,Partner,12,868,246,0.28,6142.77
2024-11-01,2024-11,Marketplace,Partner,13,868,241,0.28,6474.81
2024-12-01,2024-12,Paid Search,Paid,0,1203,1203,1.0,38528.23
2024-12-01,2024-12,Paid Search,Paid,1,1203,975,0.81,33518.17
2024-12-01,2024-12,Paid Search,Paid,2,1203,833,0.69,23383.84
2024-12-01,2024-12,Paid Search,Paid,3,1203,734,0.61,22330.23
2024-12-01,2024-12,Paid Search,Paid,4,1203,649,0.54,20480.42
2024-12-01,2024-12,Paid Search,Paid,5,1203,561,0.47,19022.22
2024-12-01,2024-12,Paid Search,Paid,6,1203,519,0.43,14325.4
2024-12-01,2024-12,Paid Search,Paid,7,1203,489,0.41,14646.89
2024-12-01,2024-12,Paid Search,Paid,8,1203,464,0.39,14424.36
2024-12-01,2024-12,Paid Search,Paid,9,1203,437,0.36,14612.31
2024-12-01,2024-12,Paid Search,Paid,10,1203,425,0.35,12048.16
2024-12-01,2024-12,Paid Search,Paid,11,1203,416,0.35,12264.86
2024-12-01,2024-12,Paid Search,Paid,12,1203,409,0.34,13019.96
2024-12-01,2024-12,Paid Social,Paid,0,1191,1191,1.0,32248.53
2024-12-01,2024-12,Paid Social,Paid,1,1191,860,0.72,25046.93
2024-12-01,2024-12,Paid Social,Paid,2,1191,700,0.59,21078.55
2024-12-01,2024-12,Paid Social,Paid,3,1191,584,0.49,14996.94
2024-12-01,2024-12,Paid Social,Paid,4,1191,494,0.41,13173.78
2024-12-01,2024-12,Paid Social,Paid,5,1191,414,0.35,11888.04
2024-12-01,2024-12,Paid Social,Paid,6,1191,376,0.32,11168.3
2024-12-01,2024-12,Paid Social,Paid,7,1191,350,0.29,8844.65
2024-12-01,2024-12,Paid Social,Paid,8,1191,331,0.28,8691.5
2024-12-01,2024-12,Paid Social,Paid,9,1191,313,0.26,8859.71
2024-12-01,2024-12,Paid Social,Paid,10,1191,305,0.26,8934.57
2024-12-01,2024-12,Paid Social,Paid,11,1191,300,0.25,7458.34
2024-12-01,2024-12,Paid Social,Paid,12,1191,296,0.25,7651.31
2024-12-01,2024-12,Content / SEO,Organic,0,1723,1723,1.0,56975.12
2024-12-01,2024-12,Content / SEO,Organic,1,1723,1578,0.92,56248.93
2024-12-01,2024-12,Content / SEO,Organic,2,1723,1334,0.77,49210.86
2024-12-01,2024-12,Content / SEO,Organic,3,1723,1223,0.71,38289.7
2024-12-01,2024-12,Content / SEO,Organic,4,1723,1142,0.66,37174.39
2024-12-01,2024-12,Content / SEO,Organic,5,1723,1064,0.62,37378.66
2024-12-01,2024-12,Content / SEO,Organic,6,1723,964,0.56,35064.84
2024-12-01,2024-12,Content / SEO,Organic,7,1723,918,0.53,28267.63
2024-12-01,2024-12,Content / SEO,Organic,8,1723,885,0.51,28352.41
2024-12-01,2024-12,Content / SEO,Organic,9,1723,857,0.5,29665.0
2024-12-01,2024-12,Content / SEO,Organic,10,1723,812,0.47,29117.45
2024-12-01,2024-12,Content / SEO,Organic,11,1723,796,0.46,24100.69
2024-12-01,2024-12,Content / SEO,Organic,12,1723,780,0.45,24586.56
2024-12-01,2024-12,Email,Owned,0,583,583,1.0,20875.59
2024-12-01,2024-12,Email,Owned,1,583,541,0.93,20930.66
2024-12-01,2024-12,Email,Owned,2,583,470,0.81,18837.21
2024-12-01,2024-12,Email,Owned,3,583,440,0.75,14889.96
2024-12-01,2024-12,Email,Owned,4,583,417,0.72,14691.4
2024-12-01,2024-12,Email,Owned,5,583,395,0.68,15054.56
